date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2009_02_11 20:12:48	33.40	30.10	29.70	85.80	309.80	 6.00	 4.00
2009_02_11 20:19:03	33.40	30.10	28.80	83.00	279.40	 9.00	 5.20
2009_02_11 20:25:18	33.40	30.10	28.40	81.80	290.60	 7.00	 4.20
2009_02_11 20:31:33	33.40	30.10	28.30	81.40	282.60	 5.00	 2.80
2009_02_11 20:37:49	33.40	30.10	28.30	81.40	252.20	 5.00	 3.00
2009_02_11 20:44:04	33.20	30.10	28.00	81.00	275.00	 5.00	 1.20
2009_02_11 20:50:19	33.10	30.10	28.30	82.20	275.00	 2.00	 0.20
2009_02_11 20:56:34	33.10	30.10	28.70	83.60	289.60	 5.00	 4.00
2009_02_11 21:02:51	33.20	30.10	28.50	82.60	289.00	 6.00	 3.60
2009_02_11 21:09:07	33.20	30.10	28.60	83.00	322.60	 5.00	 3.00
2009_02_11 21:15:23	33.10	30.10	28.30	82.40	324.20	 4.00	 0.80
2009_02_11 21:21:48	33.10	30.10	28.40	82.40	287.20	 8.00	 4.40
2009_02_11 21:28:10	33.20	30.10	28.00	81.00	259.20	11.00	 5.80
2009_02_11 21:34:27	33.10	30.10	28.30	82.40	273.40	10.00	 5.80
2009_02_11 21:40:42	33.10	30.10	27.90	81.00	276.20	 7.00	 4.20
2009_02_11 21:46:58	32.90	30.10	27.60	80.60	273.00	 6.00	 3.00
2009_02_11 21:53:13	32.90	30.10	27.50	80.40	290.40	 6.00	 3.60
2009_02_11 21:59:29	33.10	30.10	28.20	82.00	285.40	 5.00	 3.40
2009_02_11 22:05:45	33.10	30.10	28.20	82.00	289.00	 5.00	 3.00
2009_02_11 22:12:00	33.10	30.10	28.70	83.60	293.80	 5.00	 2.20
2009_02_11 22:18:15	33.10	30.10	28.90	84.20	291.20	 3.00	 1.80
2009_02_11 22:24:30	33.10	30.10	28.40	82.60	288.00	 3.00	 0.40
2009_02_11 22:30:46	33.00	30.10	28.50	83.20	288.00	 5.00	 2.00
2009_02_11 22:37:01	33.10	30.10	28.60	83.40	270.20	 6.00	 2.80
2009_02_11 22:43:17	33.20	30.10	29.00	84.40	284.40	 4.00	 2.40
2009_02_11 22:49:32	33.20	30.10	29.10	84.80	115.00	 6.00	 3.60
2009_02_11 22:55:48	33.20	30.10	29.10	84.60	115.00	 6.00	 3.20
2009_02_11 23:02:03	33.20	30.10	29.00	84.20	172.40	 4.00	 2.00
2009_02_11 23:08:18	33.20	30.10	29.30	85.60	303.60	 6.00	 2.00
2009_02_11 23:14:34	33.10	30.10	28.60	83.40	332.40	 5.00	 2.20
2009_02_11 23:20:50	33.10	30.10	28.30	82.20	251.60	 5.00	 2.00
2009_02_11 23:27:05	33.10	30.10	28.00	81.40	259.00	 4.00	 2.60
2009_02_11 23:33:21	32.90	30.10	28.80	84.60	151.60	 3.00	 1.40
2009_02_11 23:39:36	32.80	30.10	29.10	86.00	162.80	 5.00	 3.00
2009_02_11 23:45:52	32.70	30.10	29.90	89.20	160.60	 6.00	 4.40
2009_02_11 23:52:07	32.50	30.10	29.90	90.00	155.40	 8.00	 6.00
2009_02_11 23:58:23	32.40	30.10	29.90	90.20	160.20	 8.00	 4.80
2009_02_12 00:04:39	32.20	30.10	29.70	90.20	147.40	 7.00	 5.60
2009_02_12 00:10:53	32.20	30.10	29.90	91.00	147.00	10.00	 7.00
2009_02_12 00:17:08	32.20	30.10	30.30	92.40	157.80	11.00	 8.60
2009_02_12 00:23:23	32.10	30.10	30.20	92.40	152.60	12.00	 8.60
2009_02_12 00:29:37	32.20	30.10	30.40	93.00	138.40	13.00	 9.80
2009_02_12 00:35:52	32.30	30.10	30.00	91.20	137.00	13.00	 9.40
2009_02_12 00:42:06	32.20	30.10	30.60	93.80	156.00	13.00	 9.80
2009_02_12 00:48:21	31.80	30.10	30.50	94.80	151.00	13.00	11.20
2009_02_12 00:54:35	31.60	30.10	30.60	96.00	155.60	14.00	12.00
2009_02_12 01:00:50	31.50	30.10	30.50	96.00	147.20	15.00	11.40
2009_02_12 01:07:05	31.50	30.10	30.40	95.80	153.80	13.00	11.20
2009_02_12 01:13:20	31.50	30.10	30.00	94.20	157.40	13.00	11.20
2009_02_12 01:19:35	31.50	30.10	29.60	92.40	155.00	13.00	 9.40
2009_02_12 01:25:49	31.80	30.10	29.20	90.20	154.00	12.00	 9.00
2009_02_12 01:32:04	31.90	30.10	29.40	90.20	151.80	11.00	 9.40
2009_02_12 01:38:19	32.20	30.10	29.40	89.20	163.80	13.00	 9.40
2009_02_12 01:44:33	32.10	30.10	29.60	90.20	175.80	13.00	 9.00
2009_02_12 01:50:48	32.20	30.10	29.30	89.00	162.20	11.00	 9.40
2009_02_12 01:57:02	32.20	30.10	29.50	89.80	162.80	12.00	 9.60
2009_02_12 02:03:17	32.00	30.10	29.40	90.20	160.60	12.00	10.40
2009_02_12 02:09:32	31.80	30.10	29.30	90.20	153.00	12.00	 8.40
2009_02_12 02:15:47	31.90	30.10	29.00	89.00	160.00	10.00	 5.80
2009_02_12 02:22:02	32.00	30.10	29.20	89.40	156.00	 8.00	 5.60
2009_02_12 02:28:16	32.00	30.10	29.50	90.20	135.40	 9.00	 6.40
2009_02_12 02:34:31	31.90	30.10	29.40	90.40	143.80	11.00	 8.80
2009_02_12 02:40:45	31.50	30.10	29.50	92.20	152.80	12.00	 9.80
2009_02_12 02:47:00	31.20	30.10	29.60	93.60	161.60	12.00	10.00
2009_02_12 02:53:14	31.00	30.10	29.50	94.00	166.60	11.00	 9.60
2009_02_12 02:59:29	30.90	30.10	29.90	96.00	166.60	12.00	10.00
2009_02_12 03:05:44	30.70	30.10	29.70	96.00	164.00	12.00	 8.60
2009_02_12 03:11:59	30.90	30.10	29.80	95.80	168.80	12.00	 9.60
2009_02_12 03:18:13	30.90	30.10	29.60	95.00	175.20	12.00	 9.80
2009_02_12 03:24:28	31.10	30.10	29.80	95.20	175.00	11.00	 8.80
2009_02_12 03:30:43	31.00	30.10	29.40	93.80	168.60	11.00	 9.60
2009_02_12 03:36:58	31.10	30.10	29.20	92.80	161.40	11.00	 9.00
2009_02_12 03:43:13	31.20	30.10	29.20	92.00	151.40	13.00	10.60
2009_02_12 03:49:27	31.20	30.10	28.60	90.00	149.00	12.00	 8.40
2009_02_12 03:55:42	31.10	30.10	28.90	91.40	151.00	11.00	 9.00
2009_02_12 04:01:58	31.00	30.10	28.80	91.40	151.80	11.00	 9.00
2009_02_12 04:08:12	30.80	30.10	29.00	92.80	161.20	11.00	 8.00
2009_02_12 04:14:27	30.80	30.10	28.80	92.20	159.40	10.00	 6.60
2009_02_12 04:20:42	30.70	30.10	28.70	92.00	149.40	10.00	 6.40
2009_02_12 04:26:57	30.80	30.10	29.00	93.00	147.20	11.00	 8.40
2009_02_12 04:33:12	30.70	30.10	28.90	92.80	151.40	12.00	 8.60
2009_02_12 04:39:27	30.80	30.10	28.80	92.00	148.00	12.00	 7.80
2009_02_12 04:45:42	31.00	30.10	28.80	91.40	148.20	12.00	 9.80
2009_02_12 04:51:58	30.90	30.10	28.70	91.20	142.00	12.00	 9.60
2009_02_12 04:58:12	31.00	30.10	28.60	90.60	153.00	11.00	 6.80
2009_02_12 05:04:26	31.20	30.10	29.00	91.20	145.00	12.00	 8.20
2009_02_12 05:10:41	30.90	30.10	28.70	91.40	139.40	13.00	 8.00
2009_02_12 05:16:57	30.90	30.10	29.10	93.00	127.00	13.00	10.20
2009_02_12 05:23:11	31.00	30.10	28.80	91.60	134.60	12.00	 8.40
2009_02_12 05:29:26	31.00	30.10	29.00	91.80	117.20	11.00	 5.00
2009_02_12 05:35:41	31.20	30.10	28.90	91.00	109.60	 7.00	 3.80
2009_02_12 05:41:56	31.30	30.10	28.40	88.80	120.20	 4.00	 1.60
2009_02_12 05:48:11	31.60	30.10	28.90	89.80	153.00	13.00	 8.80
2009_02_12 05:54:26	31.40	30.10	28.90	90.40	158.20	12.00	 8.80
2009_02_12 06:00:41	31.30	30.10	28.90	90.40	140.80	12.00	 9.00
2009_02_12 06:06:56	31.20	30.10	29.00	91.20	140.20	11.00	 8.20
2009_02_12 06:13:11	31.00	30.10	28.90	91.60	145.00	10.00	 8.00
2009_02_12 06:19:26	31.20	30.10	29.00	91.20	146.00	 9.00	 6.20
2009_02_12 06:25:40	31.40	30.10	29.30	91.80	157.20	 9.00	 6.20
2009_02_12 06:31:56	31.60	30.10	28.80	89.20	164.20	10.00	 7.00
2009_02_12 06:38:11	31.70	30.10	28.70	88.40	170.00	 9.00	 6.00
2009_02_12 06:44:26	31.80	30.10	28.50	87.20	166.20	 8.00	 6.00
2009_02_12 06:50:41	31.80	30.10	28.70	88.00	172.60	 8.00	 5.80
2009_02_12 06:56:57	31.80	30.10	28.40	87.00	170.20	 8.00	 5.80
2009_02_12 07:03:12	31.90	30.10	28.40	86.80	162.80	 8.00	 6.00
2009_02_12 07:09:37	31.90	30.10	28.40	86.60	171.00	 8.00	 4.80
2009_02_12 07:15:52	31.90	30.10	28.10	85.80	148.40	 6.00	 4.60
2009_02_12 07:22:09	31.80	30.10	28.60	87.80	143.40	 7.00	 5.80
2009_02_12 07:28:26	31.80	30.10	28.60	87.80	151.60	 7.00	 5.40
2009_02_12 07:34:44	31.80	30.10	28.60	87.60	158.00	 7.00	 4.80
2009_02_12 07:41:02	31.60	30.10	28.40	87.80	151.00	 7.00	 5.40
2009_02_12 07:47:22	31.60	30.10	28.80	89.40	148.20	 7.00	 4.80
2009_02_12 07:53:50	31.60	30.10	28.90	89.60	135.60	 6.00	 4.60
2009_02_12 08:01:08	31.60	30.10	28.70	88.60	155.60	 7.00	 4.60
2009_02_12 08:07:25	31.70	30.10	28.80	89.00	163.60	 7.00	 4.20
2009_02_12 08:13:41	31.60	30.10	28.90	89.80	165.00	 6.00	 4.80
2009_02_12 08:19:58	31.60	30.10	28.90	89.60	159.20	 8.00	 5.00
2009_02_12 08:26:15	31.70	30.10	28.50	87.80	174.20	 6.00	 4.00
2009_02_12 08:32:31	31.90	30.10	28.90	88.40	163.00	 7.00	 5.00
2009_02_12 08:38:47	31.90	30.10	29.50	90.60	161.80	 9.00	 5.40
2009_02_12 08:45:02	31.80	30.10	29.40	90.80	156.60	 9.00	 6.40
2009_02_12 08:51:21	31.60	30.10	29.40	91.60	157.60	 7.00	 4.80
2009_02_12 08:57:36	31.60	30.10	29.70	92.40	163.40	 6.00	 4.80
2009_02_12 09:03:51	31.60	30.10	29.60	92.20	162.60	 6.00	 3.40
2009_02_12 09:10:07	31.80	30.10	29.60	91.60	157.00	 5.00	 3.00
2009_02_12 09:16:22	31.80	30.10	29.10	89.60	158.00	 4.00	 2.60
2009_02_12 09:22:38	32.00	30.10	29.00	88.80	150.80	 4.00	 2.40
2009_02_12 09:28:53	32.20	30.10	29.20	88.60	136.00	 4.00	 2.40
2009_02_12 09:35:08	32.10	30.10	29.20	89.00	156.00	 6.00	 4.20
2009_02_12 09:41:23	31.90	30.10	29.30	90.00	158.80	 5.00	 2.80
2009_02_12 09:47:39	31.90	30.10	28.80	88.20	158.00	 3.00	 1.80
2009_02_12 09:53:53	32.20	30.10	28.80	87.00	158.00	 2.00	 0.60
2009_02_12 10:01:09	32.60	30.10	29.10	86.80	137.00	 4.00	 1.40
2009_02_12 10:07:24	32.80	30.10	29.40	87.00	134.20	 4.00	 2.80
2009_02_12 10:13:40	33.10	30.10	29.70	87.20	123.40	 4.00	 2.60
2009_02_12 10:19:55	33.10	30.10	29.60	86.60	121.00	 4.00	 3.00
2009_02_12 10:26:13	33.00	30.10	29.20	85.60	142.00	 3.00	 1.40
2009_02_12 10:32:33	33.10	30.10	29.30	85.40	142.00	 2.00	 1.00
2009_02_12 10:38:50	33.20	30.10	29.20	85.00	142.00	 2.00	 0.40
2009_02_12 10:51:29	33.40	30.10	29.80	86.20	126.00	 2.00	 0.20
2009_02_12 10:57:46	33.40	30.10	30.10	87.40	126.00	 2.00	 0.20
2009_02_12 11:04:03	33.60	30.10	30.10	86.80	12.20	 6.00	 4.00
2009_02_12 11:10:19	33.40	30.10	30.00	87.40	15.20	 7.00	 5.00
2009_02_12 11:16:34	33.10	30.10	29.90	87.60	221.00	 7.00	 5.00
2009_02_12 11:22:49	33.10	30.10	29.70	87.00	148.00	 6.00	 4.20
2009_02_12 11:29:05	33.10	30.10	30.10	88.80	279.80	 7.00	 5.80
2009_02_12 11:35:21	32.90	30.10	29.40	86.40	346.20	 7.00	 4.60
2009_02_12 11:41:36	33.10	30.10	29.80	87.60	74.00	 6.00	 4.20
2009_02_12 11:47:51	33.20	30.10	29.50	86.00	285.60	 7.00	 5.00
2009_02_12 11:54:06	33.30	30.10	29.60	86.00	216.20	 7.00	 4.40
2009_02_12 12:00:25	33.30	30.10	29.10	84.40	349.80	 8.00	 5.60
2009_02_12 12:06:41	33.20	30.10	29.10	84.60	150.40	 6.00	 4.80
2009_02_12 12:12:56	33.40	30.10	29.20	84.60	78.80	 6.00	 5.00
2009_02_12 12:19:12	33.40	30.10	28.50	82.00	28.80	 6.00	 4.40
2009_02_12 12:25:27	33.30	30.10	28.20	81.40	31.20	 6.00	 3.60
2009_02_12 12:31:42	33.40	30.10	28.10	80.60	24.80	 5.00	 3.40
2009_02_12 12:37:57	33.60	30.10	28.10	80.20	17.80	 5.00	 3.60
2009_02_12 12:44:14	33.70	30.10	28.50	81.00	11.00	 5.00	 3.40
2009_02_12 12:50:35	33.80	30.10	28.50	80.60	355.00	 6.00	 3.80
2009_02_12 12:56:55	33.80	30.10	28.10	79.40	355.00	 5.00	 3.40
2009_02_12 13:03:22	33.80	30.10	28.30	80.00	333.60	 5.00	 3.00
2009_02_12 13:09:41	33.90	30.10	28.30	79.80	336.20	 5.00	 3.60
2009_02_12 13:15:58	33.90	30.10	28.20	79.20	275.80	 5.00	 3.40
2009_02_12 13:22:16	34.00	30.10	28.10	78.60	14.20	 5.00	 3.00
2009_02_12 13:28:41	34.10	30.10	27.90	77.80	356.00	 6.00	 3.20
2009_02_12 13:34:59	34.30	30.10	28.30	78.40	355.00	 4.00	 2.80
2009_02_12 13:41:20	34.30	30.10	28.20	78.00	355.00	 5.00	 3.00
2009_02_12 13:47:40	34.20	30.10	27.60	76.40	344.00	 5.00	 3.40
2009_02_12 13:53:58	34.30	30.10	27.80	77.00	336.00	 6.00	 3.20
2009_02_12 14:00:16	34.10	30.10	28.50	79.60	316.00	 7.00	 4.80
2009_02_12 14:06:35	34.10	30.10	29.10	81.60	315.20	 6.00	 4.40
2009_02_12 14:12:52	34.10	30.10	28.70	80.40	313.00	 5.00	 3.20
2009_02_12 14:19:16	34.20	30.10	28.50	79.40	313.00	 5.00	 2.80
2009_02_12 14:25:34	34.30	30.10	28.10	77.60	313.20	 4.00	 2.80
2009_02_12 14:31:50	34.40	30.10	28.20	77.80	311.60	 5.00	 4.00
2009_02_12 14:38:06	34.40	30.10	27.80	76.60	310.00	 5.00	 3.20
2009_02_12 14:44:22	34.40	30.10	28.10	77.40	310.00	 4.00	 2.60
2009_02_12 14:50:37	34.50	30.10	28.60	78.60	310.20	 5.00	 3.40
2009_02_12 14:56:53	34.60	30.10	28.60	78.40	313.20	 6.00	 4.20
2009_02_12 15:04:09	34.60	30.10	28.20	77.20	288.40	 5.00	 4.60
2009_02_12 15:10:25	34.60	30.10	27.90	76.20	286.60	 5.00	 4.40
2009_02_12 15:16:40	34.60	30.10	27.60	75.20	286.40	 5.00	 3.20
2009_02_12 15:22:56	34.70	30.10	27.70	75.40	287.00	 4.00	 3.40
2009_02_12 15:29:11	34.70	30.10	27.80	75.80	287.60	 4.00	 3.40
2009_02_12 15:35:27	34.90	30.10	28.20	76.40	288.00	 5.00	 3.40
2009_02_12 15:41:42	34.90	30.10	27.90	75.40	288.80	 4.00	 3.40
2009_02_12 15:47:57	35.00	30.10	28.30	76.40	292.00	 5.00	 3.20
2009_02_12 15:54:13	35.00	30.10	28.30	76.40	292.00	 5.00	 3.40
2009_02_12 16:00:29	35.00	30.10	28.40	76.80	292.00	 4.00	 2.80
2009_02_12 16:06:45	35.10	30.10	28.30	76.20	292.00	 4.00	 3.40
2009_02_12 16:13:00	35.20	30.10	28.50	76.20	292.20	 5.00	 3.40
2009_02_12 16:19:15	35.20	30.10	28.40	76.00	292.00	 5.00	 2.40
2009_02_12 16:25:31	35.20	30.10	28.10	75.00	295.80	 4.00	 2.80
2009_02_12 16:31:46	35.20	30.10	28.10	75.00	298.00	 3.00	 1.60
2009_02_12 16:38:02	35.20	30.10	28.20	75.20	298.80	 4.00	 2.60
2009_02_12 16:44:17	35.20	30.10	28.10	74.80	304.60	 4.00	 2.60
2009_02_12 16:50:33	35.20	30.10	28.40	76.00	311.60	 4.00	 3.00
2009_02_12 16:56:49	35.20	30.10	28.20	75.40	312.00	 3.00	 2.20
2009_02_12 17:03:04	35.20	30.10	28.20	75.40	312.00	 3.00	 2.00
2009_02_12 17:09:19	35.20	30.10	28.50	76.40	312.00	 4.00	 3.00
2009_02_12 17:15:34	35.20	30.10	28.60	76.60	312.00	 4.00	 2.40
2009_02_12 17:21:50	35.20	30.10	28.50	76.40	312.00	 3.00	 2.20
2009_02_12 17:28:05	35.20	30.10	28.70	77.00	312.00	 3.00	 1.80
2009_02_12 17:34:21	35.20	30.10	29.20	78.60	312.00	 4.00	 2.60
2009_02_12 17:40:36	35.20	30.10	29.30	79.00	312.00	 4.00	 3.00
2009_02_12 17:46:52	35.10	30.10	30.30	82.60	299.00	 5.00	 3.80
2009_02_12 17:53:07	34.90	30.10	30.80	84.80	293.40	 5.00	 4.20
2009_02_12 17:59:22	34.70	30.10	30.10	82.80	283.60	 6.00	 4.20
2009_02_12 18:05:37	34.90	30.10	30.50	83.80	282.60	 6.00	 4.80
2009_02_12 18:11:53	35.00	30.10	30.30	82.80	284.20	 6.00	 4.40
2009_02_12 18:18:09	35.00	30.10	30.80	84.40	287.00	 7.00	 5.00
2009_02_12 18:24:24	35.20	30.10	30.30	82.20	298.20	 9.00	 6.80
2009_02_12 18:30:38	35.20	30.10	30.60	83.00	215.00	 9.00	 4.00
2009_02_12 18:36:54	35.40	30.10	30.90	83.40	210.80	 6.00	 4.60
2009_02_12 18:43:09	35.50	30.10	31.20	84.20	269.20	 7.00	 5.20
2009_02_12 18:49:24	35.30	30.10	30.60	82.60	81.40	 7.00	 4.00
2009_02_12 18:55:40	35.50	30.10	31.20	84.00	277.20	 9.00	 5.60
2009_02_12 19:01:55	35.30	30.10	31.20	84.60	308.60	 6.00	 4.20
2009_02_12 19:08:10	35.20	30.10	30.90	84.00	295.20	 7.00	 5.00
2009_02_12 19:14:27	35.20	30.10	30.90	84.00	289.40	 7.00	 4.60
2009_02_12 19:20:42	35.20	30.10	30.50	82.80	11.20	 6.00	 3.20
2009_02_12 19:26:58	35.20	30.10	30.10	81.20	274.80	 6.00	 4.20
2009_02_12 19:33:13	35.30	30.10	30.10	81.00	13.00	 7.00	 5.00
2009_02_12 19:39:28	35.20	30.10	29.80	80.20	291.60	 6.00	 4.60
2009_02_12 19:45:44	35.30	30.10	29.90	80.60	360.00	 6.00	 4.60
2009_02_12 19:51:59	35.30	30.10	29.90	80.40	215.60	 7.00	 4.40
2009_02_12 19:58:15	35.20	30.10	29.80	80.40	360.00	 5.00	 3.80
2009_02_12 20:04:30	35.20	30.10	29.90	80.60	12.60	 5.00	 4.00
2009_02_12 20:10:45	35.20	30.10	29.90	80.80	13.00	 6.00	 4.80
2009_02_12 20:17:00	35.20	30.10	29.60	79.80	11.00	 5.00	 4.20
2009_02_12 20:23:16	35.20	30.10	29.90	80.60	358.00	 7.00	 3.80
2009_02_12 20:29:31	35.10	30.10	29.40	79.40	351.40	 7.00	 3.80
2009_02_12 20:35:47	35.00	30.10	29.60	80.20	351.80	 7.00	 3.20
2009_02_12 20:42:02	35.00	30.10	29.40	79.80	 8.20	 5.00	 4.20
2009_02_12 20:48:17	35.00	30.10	29.60	80.20	 9.00	 5.00	 3.40
2009_02_12 20:54:33	35.00	30.10	29.80	81.00	347.60	 6.00	 4.40
2009_02_12 21:00:48	35.00	30.10	29.80	81.00	145.00	 7.00	 5.40
2009_02_12 21:07:04	34.90	30.10	29.80	81.20	11.00	 7.00	 5.00
2009_02_12 21:13:20	34.90	30.10	30.00	82.00	18.80	 9.00	 6.20
2009_02_12 21:19:35	34.80	30.10	30.10	82.80	12.80	10.00	 7.00
2009_02_12 21:26:08	34.70	30.10	30.30	83.80	11.00	10.00	 7.80
2009_02_12 21:32:25	34.60	30.10	30.30	83.80	12.60	11.00	 9.00
2009_02_12 21:38:41	34.60	30.10	30.60	85.00	13.60	11.00	 8.40
2009_02_12 21:44:56	34.70	30.10	31.00	86.20	32.00	11.00	 6.40
2009_02_12 21:51:14	34.60	30.10	30.40	84.40	37.80	 9.00	 5.60
2009_02_12 21:57:29	34.70	30.10	30.90	86.20	32.20	 7.00	 5.60
2009_02_12 22:03:45	34.70	30.10	30.60	84.60	23.20	 9.00	 5.80
2009_02_12 22:10:00	34.70	30.10	30.90	85.80	19.80	 9.00	 5.80
2009_02_12 22:16:18	34.60	30.10	30.50	84.60	24.20	 9.00	 6.40
2009_02_12 22:22:33	34.60	30.10	30.90	86.20	14.40	 9.00	 6.00
2009_02_12 22:28:48	34.40	30.10	30.80	86.40	20.20	 9.00	 6.00
2009_02_12 22:35:04	34.40	30.10	30.90	87.00	12.20	 8.00	 6.00
2009_02_12 22:41:19	34.30	30.10	31.10	87.80	18.00	10.00	 7.00
2009_02_12 22:47:35	34.40	30.10	31.30	88.40	27.40	11.00	 7.40
2009_02_12 22:53:51	34.40	30.10	31.40	88.60	23.00	 9.00	 7.20
2009_02_12 23:00:06	34.40	30.10	31.70	89.60	14.00	11.00	 8.20
2009_02_12 23:06:28	34.40	30.10	31.30	88.20	13.00	12.00	 9.40
2009_02_12 23:12:43	34.50	30.10	31.90	89.80	19.80	13.00	 9.60
2009_02_12 23:18:59	34.40	30.10	31.70	89.80	19.40	13.00	 8.80
2009_02_12 23:25:14	34.40	30.10	31.20	88.00	21.40	10.00	 6.00
2009_02_12 23:31:29	34.40	30.10	31.40	88.60	21.60	10.00	 6.60
2009_02_12 23:37:44	34.40	30.10	31.40	88.60	11.20	10.00	 7.00
2009_02_12 23:44:00	34.30	30.10	31.40	88.80	 8.60	12.00	 9.00
2009_02_12 23:50:15	34.30	30.10	31.20	88.20	19.00	12.00	 9.80
2009_02_12 23:56:31	34.30	30.10	31.00	87.60	28.00	13.00	10.80
2009_02_13 00:02:46	34.30	30.10	31.00	87.60	30.20	12.00	10.00
2009_02_13 00:09:01	34.30	30.10	30.90	87.40	28.00	12.00	10.00
2009_02_13 00:15:16	34.30	30.10	31.00	87.60	24.00	12.00	 7.20
2009_02_13 00:21:30	34.20	30.10	31.10	88.40	31.60	11.00	 6.00
2009_02_13 00:27:45	34.30	30.10	31.40	89.20	27.40	10.00	 7.20
2009_02_13 00:33:59	34.10	30.10	31.10	88.60	25.40	10.00	 7.40
2009_02_13 00:40:14	34.10	30.10	31.10	88.40	26.80	13.00	 9.20
2009_02_13 00:46:29	34.30	30.10	31.40	89.00	21.80	12.00	 9.60
2009_02_13 00:52:44	34.30	30.10	30.90	87.40	17.40	13.00	 7.80
2009_02_13 00:58:58	34.10	30.10	30.80	87.80	21.20	13.00	 9.60
2009_02_13 01:05:13	34.00	30.10	30.80	87.80	19.60	14.00	10.00
2009_02_13 01:11:27	34.00	30.10	30.70	87.80	27.60	14.00	12.00
2009_02_13 01:17:42	34.00	30.10	31.20	89.20	42.60	12.00	 7.00
2009_02_13 01:23:56	33.80	30.10	30.20	86.60	42.00	12.00	 9.00
2009_02_13 01:30:11	34.00	30.10	30.30	86.20	33.20	12.00	 7.80
2009_02_13 01:36:26	34.00	30.10	30.20	85.60	34.80	13.00	 9.60
2009_02_13 01:42:40	34.00	30.10	30.50	87.00	30.60	12.00	11.00
2009_02_13 01:48:56	34.00	30.10	30.70	87.60	27.80	13.00	10.60
2009_02_13 01:55:10	34.00	30.10	30.90	88.20	24.60	13.00	10.20
2009_02_13 02:01:25	34.00	30.10	30.60	87.40	28.00	13.00	11.20
2009_02_13 02:07:40	33.80	30.10	30.40	87.60	30.00	11.00	 8.80
2009_02_13 02:13:55	33.70	30.10	30.20	87.00	35.00	12.00	 8.40
2009_02_13 02:20:13	33.80	30.10	30.30	87.00	37.40	12.00	 9.80
2009_02_13 02:26:27	33.70	30.10	30.20	87.00	31.20	11.00	 8.00
2009_02_13 02:32:42	33.70	30.10	30.30	87.40	32.00	11.00	 8.40
2009_02_13 02:38:57	33.70	30.10	30.30	87.20	26.00	11.00	 8.20
2009_02_13 02:45:11	33.70	30.10	30.20	87.00	27.60	11.00	 7.40
2009_02_13 02:51:26	33.70	30.10	30.30	87.40	28.00	10.00	 7.60
2009_02_13 02:57:41	33.50	30.10	30.10	87.00	32.20	10.00	 7.00
2009_02_13 03:03:56	33.50	30.10	30.00	86.80	25.20	 7.00	 6.40
2009_02_13 03:10:10	33.50	30.10	30.10	87.00	27.00	10.00	 7.40
2009_02_13 03:16:25	33.50	30.10	30.10	87.00	25.40	 9.00	 6.20
2009_02_13 03:22:40	33.40	30.10	30.00	86.80	15.00	 9.00	 6.00
2009_02_13 03:28:54	33.40	30.10	30.00	87.20	16.20	11.00	 7.80
2009_02_13 03:35:08	33.40	30.10	30.20	87.60	22.40	11.00	 8.00
2009_02_13 03:41:24	33.40	30.10	30.30	88.20	22.40	12.00	10.00
2009_02_13 03:47:38	33.50	30.10	30.50	88.60	29.80	12.00	 9.40
2009_02_13 03:53:53	33.50	30.10	30.50	88.80	30.40	12.00	 9.40
2009_02_13 04:01:08	33.40	30.10	30.50	89.00	37.20	12.00	 8.40
2009_02_13 04:07:22	33.40	30.10	30.20	88.00	20.80	11.00	 8.60
2009_02_13 04:13:38	33.40	30.10	30.40	88.60	26.40	11.00	 8.40
2009_02_13 04:19:53	33.40	30.10	30.40	88.80	29.60	10.00	 7.80
2009_02_13 04:26:08	33.40	30.10	30.60	89.20	32.80	10.00	 7.20
2009_02_13 04:32:23	33.40	30.10	30.40	88.80	29.40	10.00	 6.80
2009_02_13 04:38:37	33.40	30.10	30.60	89.40	25.40	10.00	 7.20
2009_02_13 04:44:52	33.40	30.10	30.20	88.20	16.20	12.00	 9.00
2009_02_13 04:51:09	33.40	30.10	30.40	88.80	22.40	11.00	 9.00
2009_02_13 04:57:23	33.40	30.10	30.50	89.20	23.40	11.00	 7.40
2009_02_13 05:03:37	33.30	30.10	30.30	88.60	22.00	12.00	 8.40
2009_02_13 05:09:52	33.20	30.10	30.20	88.80	34.40	12.00	 7.20
2009_02_13 05:16:08	33.20	30.10	30.40	89.40	25.80	11.00	 8.60
2009_02_13 05:22:23	33.20	30.10	29.90	87.60	31.80	13.00	 8.60
2009_02_13 05:28:38	33.10	30.10	30.00	88.40	34.00	11.00	 8.60
2009_02_13 05:34:53	33.20	30.10	30.30	89.00	36.20	11.00	 6.40
2009_02_13 05:41:08	33.10	30.10	30.10	88.60	37.00	 9.00	 7.20
2009_02_13 05:47:23	33.10	30.10	30.00	88.20	27.20	11.00	 8.40
2009_02_13 05:53:38	33.10	30.10	30.30	89.20	30.40	10.00	 7.60
2009_02_13 05:59:53	33.10	30.10	30.10	88.80	25.60	10.00	 8.40
2009_02_13 06:06:13	32.90	30.10	29.90	88.80	19.80	12.00	 9.60
2009_02_13 06:12:28	32.90	30.10	30.00	88.80	19.20	11.00	 9.80
2009_02_13 06:18:43	33.00	30.10	30.30	89.80	21.40	13.00	10.40
2009_02_13 06:24:58	33.00	30.10	29.90	88.40	30.00	13.00	11.60
