date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2008_01_21 03:29:29	20.10	30.40	 3.10	47.00	146.00	21.00	16.80
2008_01_21 03:32:47	20.10	30.40	 4.00	49.00	81.00	20.00	16.00
2008_01_21 03:35:43	20.20	30.40	 5.50	52.20	78.80	21.00	16.60
2008_01_21 03:39:01	20.20	30.40	 3.60	47.80	80.20	21.00	16.00
2008_01_21 03:41:58	20.30	30.40	 4.70	50.40	81.60	21.00	14.40
2008_01_21 03:45:17	20.30	30.40	 6.00	53.20	77.60	19.00	14.20
2008_01_21 03:48:12	20.40	30.40	 5.30	51.60	74.80	21.00	14.60
2008_01_21 03:51:31	20.40	30.40	 3.50	47.20	11.80	21.00	15.60
2008_01_21 03:54:26	20.10	30.40	 2.70	46.20	16.60	19.00	15.40
2008_01_21 03:57:45	20.10	30.40	 3.50	48.00	17.20	18.00	14.60
2008_01_21 04:00:40	20.10	30.40	 5.00	51.40	16.80	18.00	13.60
2008_01_21 04:03:59	20.00	30.40	 4.90	51.40	19.00	19.00	14.80
2008_01_21 04:06:54	19.90	30.40	 5.40	52.80	19.40	19.00	13.20
2008_01_21 04:10:16	19.70	30.40	 5.30	53.00	19.80	17.00	12.80
2008_01_21 04:13:09	19.40	30.40	 5.30	53.60	19.40	16.00	13.40
2008_01_21 04:16:30	19.60	30.40	 7.80	59.60	20.80	18.00	12.60
2008_01_21 04:19:23	19.70	30.40	 8.20	60.40	29.60	18.00	12.40
2008_01_21 04:22:44	19.80	30.40	 7.60	58.60	82.40	22.00	15.80
2008_01_21 04:25:37	19.80	30.40	 8.30	60.20	75.80	24.00	19.00
2008_01_21 04:28:58	19.60	30.40	 7.50	58.80	77.60	25.00	21.80
2008_01_21 04:31:51	19.60	30.40	 7.30	58.40	146.20	25.00	21.80
2008_01_21 04:35:13	19.50	30.40	 6.90	57.40	218.20	26.00	22.20
2008_01_21 04:38:05	19.50	30.40	 7.40	58.80	147.80	26.00	23.20
2008_01_21 04:41:27	18.90	30.40	 7.60	60.80	 8.80	26.00	20.20
2008_01_21 04:44:19	18.80	30.40	 7.50	60.60	79.80	25.00	19.80
2008_01_21 04:47:42	18.70	30.40	 7.00	59.80	147.20	25.00	20.80
2008_01_21 04:50:33	18.60	30.40	 6.90	59.60	152.00	25.00	17.40
2008_01_21 04:53:56	18.70	30.40	 6.60	58.40	153.40	23.00	18.40
2008_01_21 04:56:47	18.60	30.40	 6.80	59.20	75.40	23.00	18.40
2008_01_21 05:00:10	18.50	30.40	 6.70	59.40	74.60	23.00	18.80
2008_01_21 05:03:01	18.50	30.40	 5.00	55.00	215.00	26.00	20.20
2008_01_21 05:06:24	18.50	30.40	 4.30	53.40	283.60	26.00	21.20
2008_01_21 05:09:16	18.40	30.40	 5.50	56.60	218.00	25.00	22.00
2008_01_21 05:12:38	18.50	30.40	 7.30	61.00	289.00	23.00	20.20
2008_01_21 05:15:30	18.60	30.40	 8.30	63.80	76.80	23.00	20.00
2008_01_21 05:18:53	18.50	30.40	 7.50	61.60	75.00	23.00	18.40
2008_01_21 05:21:44	18.40	30.40	 7.10	60.80	80.00	23.00	17.80
2008_01_21 05:25:07	18.30	30.40	 7.40	62.00	150.60	22.00	16.60
2008_01_21 05:27:58	18.40	30.40	 7.80	62.80	150.20	22.00	16.40
2008_01_21 05:31:21	18.30	30.40	 7.60	62.40	154.00	22.00	17.20
2008_01_21 05:34:11	18.00	30.40	 8.00	64.20	221.80	22.00	17.80
2008_01_21 05:37:36	18.00	30.40	 7.90	64.00	 8.40	22.00	18.40
2008_01_21 05:40:25	17.90	30.40	 8.20	65.40	78.80	22.00	17.20
2008_01_21 05:43:50	17.90	30.40	 8.80	67.00	146.20	23.00	17.80
2008_01_21 05:46:39	17.70	30.40	 7.80	64.60	215.00	23.00	17.40
2008_01_21 05:50:05	17.70	30.40	 7.30	63.20	148.80	20.00	15.80
2008_01_21 05:52:54	17.90	30.40	 8.70	67.00	79.80	21.00	17.40
2008_01_21 05:56:19	17.80	30.40	 8.50	66.60	10.80	21.00	17.20
2008_01_21 05:59:08	17.70	30.40	 8.10	65.40	146.80	21.00	16.80
2008_01_21 06:02:33	17.60	30.40	 7.80	64.80	147.80	21.00	16.80
2008_01_21 06:05:22	17.50	30.40	 8.20	66.40	147.40	21.00	17.40
2008_01_21 06:08:47	17.50	30.40	 7.90	65.40	149.20	21.00	18.40
2008_01_21 06:11:36	17.40	30.40	 8.60	67.80	17.80	21.00	17.20
2008_01_21 06:15:02	17.40	30.40	 8.20	66.80	20.60	21.00	16.00
2008_01_21 06:17:50	17.10	30.40	 7.30	64.60	18.60	20.00	15.60
2008_01_21 06:21:17	17.00	30.40	 7.20	65.00	13.40	20.00	14.80
2008_01_21 06:24:05	17.00	30.40	 7.70	66.40	83.60	20.00	14.80
2008_01_21 06:27:32	16.90	30.40	 7.40	65.60	90.20	18.00	13.80
2008_01_21 06:30:19	16.90	30.40	 7.50	65.80	87.00	18.00	13.40
2008_01_21 06:33:47	16.70	30.40	 7.50	66.40	218.80	17.00	12.80
2008_01_21 06:36:33	16.70	30.40	 8.20	68.60	220.40	18.00	14.20
2008_01_21 06:40:00	16.70	30.40	 7.80	67.40	11.20	18.00	16.40
2008_01_21 06:42:48	16.70	30.40	 7.60	66.60	13.00	20.00	15.00
2008_01_21 06:46:15	16.90	30.40	 8.20	68.20	84.60	20.00	12.80
2008_01_21 06:49:02	17.00	30.40	 8.70	69.20	18.60	17.00	13.20
2008_01_21 06:52:30	16.80	30.40	 8.00	67.60	88.00	17.00	12.60
2008_01_21 06:55:16	16.80	30.40	 7.60	66.60	85.20	17.00	11.40
2008_01_21 06:58:44	16.90	30.40	 7.90	67.00	146.60	16.00	11.60
2008_01_21 07:01:30	16.80	30.40	 7.40	66.00	85.80	16.00	12.60
2008_01_21 07:04:58	16.60	30.40	 6.80	64.60	21.00	16.00	11.60
2008_01_21 07:07:45	16.70	30.40	 7.20	65.80	82.20	15.00	11.20
2008_01_21 07:11:13	16.80	30.40	 8.10	68.20	84.00	16.00	12.20
2008_01_21 07:13:59	16.80	30.40	 8.20	68.40	85.00	16.00	10.60
2008_01_21 07:17:27	16.60	30.40	 7.00	65.40	92.80	16.00	10.40
2008_01_21 07:20:14	16.60	30.40	 7.20	65.80	20.00	16.00	12.00
2008_01_21 07:23:41	16.50	30.40	 7.10	66.00	88.20	18.00	14.00
2008_01_21 07:26:28	16.40	30.40	 7.00	65.80	17.60	18.00	14.60
2008_01_21 07:29:55	16.50	30.40	 6.70	64.80	14.00	18.00	14.60
2008_01_21 07:32:43	16.50	30.40	 6.40	63.80	84.80	20.00	15.80
2008_01_21 07:36:11	16.50	30.40	 6.50	64.20	16.60	22.00	18.40
2008_01_21 07:38:57	16.50	30.40	 5.70	61.80	15.80	25.00	20.40
2008_01_21 07:42:26	16.50	30.40	 6.20	63.20	12.40	25.00	20.40
2008_01_21 07:45:12	16.50	30.40	 6.50	64.00	20.60	25.00	19.20
2008_01_21 07:48:40	16.50	30.40	 6.80	64.80	23.80	23.00	18.20
2008_01_21 07:51:26	16.50	30.40	 7.30	66.40	22.80	23.00	18.40
2008_01_21 07:54:54	16.40	30.40	 6.50	64.40	26.80	23.00	17.40
2008_01_21 07:57:41	16.30	30.40	 7.00	66.00	33.20	21.00	17.20
2008_01_21 08:01:08	16.20	30.40	 7.20	66.80	26.20	21.00	15.20
2008_01_21 08:03:57	16.20	30.40	 6.80	65.80	25.00	20.00	15.60
2008_01_21 08:07:23	16.10	30.50	 5.60	62.80	29.80	20.00	16.00
2008_01_21 08:10:11	16.30	30.50	 5.30	61.40	25.60	20.00	15.60
2008_01_21 08:13:37	16.40	30.50	 6.10	63.40	16.20	18.00	15.00
2008_01_21 08:16:26	16.10	30.50	 5.30	61.80	17.00	19.00	15.20
2008_01_21 08:19:51	16.10	30.50	 5.50	62.40	16.00	19.00	15.00
2008_01_21 08:22:41	16.30	30.50	 6.40	64.40	16.40	20.00	15.80
2008_01_21 08:26:06	16.30	30.50	 6.10	63.40	11.80	20.00	15.20
2008_01_21 08:28:56	16.20	30.50	 5.60	62.20	80.80	20.00	14.60
2008_01_21 08:32:20	16.30	30.50	 6.10	63.40	87.40	20.00	15.40
2008_01_21 08:35:11	16.40	30.50	 6.60	64.60	87.20	20.00	13.60
2008_01_21 08:38:35	16.40	30.50	 6.60	64.80	21.00	17.00	14.20
2008_01_21 08:41:25	16.40	30.50	 6.30	63.80	27.20	18.00	14.80
2008_01_21 08:44:49	16.60	30.50	 7.50	67.20	95.60	19.00	14.40
2008_01_21 08:47:40	16.80	30.50	 8.20	68.60	94.00	19.00	14.20
2008_01_21 08:51:03	16.80	30.50	 7.20	65.20	30.60	19.00	13.20
2008_01_21 08:53:54	16.60	30.50	 6.60	64.00	27.60	16.00	12.80
2008_01_21 08:57:17	16.50	30.50	 6.30	63.40	30.60	16.00	11.60
2008_01_21 09:00:09	16.50	30.50	 6.50	64.20	37.00	15.00	10.80
2008_01_21 09:03:32	16.70	30.50	 7.10	65.60	22.80	14.00	10.80
2008_01_21 09:06:23	16.70	30.50	 7.40	66.20	88.20	15.00	11.00
2008_01_21 09:09:46	16.90	30.50	 8.10	67.80	81.80	15.00	10.80
2008_01_21 09:12:38	16.80	30.50	 7.40	66.00	17.80	14.00	11.80
2008_01_21 09:16:01	16.70	30.50	 7.50	66.60	82.40	14.00	11.40
2008_01_21 09:18:53	16.80	30.50	 7.70	66.80	154.00	14.00	10.60
2008_01_21 09:22:15	16.90	30.50	 7.70	66.60	218.00	15.00	11.40
2008_01_21 09:25:08	17.00	30.50	 7.60	66.00	287.00	15.00	11.80
2008_01_21 09:28:29	17.00	30.50	 6.90	64.20	145.00	15.00	 7.40
2008_01_21 09:31:22	16.90	30.50	 6.40	62.80	147.20	15.00	 5.20
2008_01_21 09:34:44	16.90	30.50	 6.10	61.80	138.80	17.00	10.20
2008_01_21 09:37:37	17.00	30.50	 6.70	63.40	209.40	21.00	14.60
2008_01_21 09:40:59	17.20	30.50	 7.30	64.60	352.40	21.00	 9.60
2008_01_21 09:43:52	17.40	30.50	 7.90	65.60	148.80	14.00	 8.80
2008_01_21 09:47:13	17.40	30.50	 7.30	64.00	 9.80	14.00	 8.60
2008_01_21 09:50:07	17.30	30.50	 6.90	63.00	14.00	13.00	 8.20
2008_01_21 09:53:28	17.50	30.50	 6.70	62.00	281.40	11.00	 7.20
2008_01_21 09:56:22	17.40	30.50	 6.50	61.60	349.80	11.00	 7.20
2008_01_21 09:59:43	17.30	30.50	 6.00	60.60	214.60	14.00	 9.00
2008_01_21 10:02:37	17.30	30.50	 6.40	61.60	141.80	13.00	10.40
2008_01_21 10:05:58	17.40	30.50	 7.00	63.20	146.60	13.00	 7.40
2008_01_21 10:08:51	17.60	30.50	 7.60	64.20	13.80	16.00	 8.00
2008_01_21 10:12:12	17.50	30.50	 7.90	65.20	146.80	16.00	11.80
2008_01_21 10:15:07	17.40	30.50	 7.90	65.80	346.80	16.00	12.00
2008_01_21 10:18:26	17.30	30.50	 8.20	67.00	345.20	16.00	 9.20
2008_01_21 10:21:23	17.20	30.50	 8.00	66.60	213.80	16.00	 8.60
2008_01_21 10:24:41	17.20	30.50	 7.50	65.20	219.00	12.00	 8.80
2008_01_21 10:27:38	17.20	30.50	 7.70	65.60	346.20	14.00	 7.80
2008_01_21 10:30:56	17.30	30.50	 7.60	65.00	324.40	14.00	 6.20
2008_01_21 10:33:52	17.30	30.50	 6.70	62.40	321.40	13.00	 5.40
2008_01_21 10:37:11	17.50	30.50	 6.60	61.80	323.20	14.00	 9.20
2008_01_21 10:40:07	17.70	30.50	 7.70	64.20	329.80	18.00	12.80
2008_01_21 10:43:25	18.00	30.50	 8.20	65.20	270.00	18.00	12.60
2008_01_21 10:46:22	18.00	30.50	 7.80	63.80	337.60	18.00	12.80
2008_01_21 10:49:40	17.70	30.50	 6.40	60.60	344.20	16.00	11.60
2008_01_21 10:52:38	17.80	30.50	 6.80	61.60	332.00	15.00	11.80
2008_01_21 10:55:55	17.90	30.50	 7.20	62.20	318.60	15.00	10.40
2008_01_21 10:58:52	17.90	30.50	 6.20	59.60	320.80	12.00	 8.40
2008_01_21 11:02:10	17.80	30.50	 5.40	57.60	331.20	12.00	 8.40
2008_01_21 11:05:07	17.70	30.50	 5.60	58.40	324.00	12.00	 8.40
2008_01_21 11:08:24	17.80	30.50	 6.30	60.00	323.80	14.00	 8.60
2008_01_21 11:11:22	18.00	30.50	 6.20	59.60	326.00	14.00	10.00
2008_01_21 11:14:39	17.80	30.50	 4.40	55.00	315.20	12.00	 5.60
2008_01_21 11:17:37	17.90	30.50	 5.50	57.80	330.00	14.00	 8.60
2008_01_21 11:20:53	18.00	30.50	 6.00	58.60	342.80	14.00	 8.20
2008_01_21 11:23:52	18.10	30.50	 5.20	56.40	329.40	12.00	 5.60
2008_01_21 11:27:08	18.20	30.50	 4.70	55.00	329.20	12.00	 4.20
2008_01_21 11:30:07	18.40	30.50	 4.90	55.00	334.00	12.00	 7.20
2008_01_21 11:33:22	18.60	30.50	 6.00	57.20	330.60	13.00	10.40
2008_01_21 11:36:23	18.80	30.50	 6.40	58.00	319.60	15.00	 8.40
2008_01_21 11:39:37	18.60	30.50	 5.30	55.40	285.80	15.00	 8.80
2008_01_21 11:42:38	18.50	30.50	 5.70	56.80	312.00	12.00	 8.60
2008_01_21 11:45:52	18.60	30.50	 6.30	58.00	331.60	12.00	 8.40
2008_01_21 11:48:53	18.80	30.50	 5.70	56.20	322.00	12.00	 8.00
2008_01_21 11:52:07	18.70	30.50	 5.20	55.00	299.20	12.00	 8.20
2008_01_21 11:55:08	18.50	30.50	 4.70	54.20	298.80	12.00	 9.40
2008_01_21 11:58:22	18.50	30.50	 5.00	55.00	310.40	14.00	 8.00
2008_01_21 12:01:23	18.60	30.50	 4.80	54.40	292.60	14.00	 9.60
2008_01_21 12:04:37	18.60	30.50	 5.40	55.80	291.80	13.00	10.00
2008_01_21 12:07:39	18.70	30.50	 6.20	57.60	293.00	13.00	 9.60
2008_01_21 12:10:52	18.80	30.50	 6.20	57.20	289.80	13.00	 8.00
2008_01_21 12:13:53	18.80	30.50	 5.80	56.20	289.20	12.00	 7.60
2008_01_21 12:17:07	18.90	30.50	 6.20	57.20	282.20	12.00	 9.60
2008_01_21 12:20:08	19.10	30.50	 7.30	59.40	295.20	15.00	 9.60
2008_01_21 12:23:22	19.50	30.50	 8.80	62.40	312.80	14.00	 9.60
2008_01_21 12:26:23	19.70	30.50	 8.00	59.60	316.60	14.00	 9.60
2008_01_21 12:29:36	19.90	30.50	 7.50	58.00	317.00	12.00	 9.20
2008_01_21 12:32:38	19.70	30.50	 5.80	54.00	319.00	12.00	 6.80
2008_01_21 12:35:51	19.50	30.50	 5.00	52.40	320.00	12.00	 6.00
2008_01_21 12:38:53	19.50	30.50	 5.10	53.00	314.80	11.00	 7.40
2008_01_21 12:42:06	19.40	30.50	 4.90	52.60	300.60	11.00	 6.60
2008_01_21 12:45:08	19.40	30.50	 4.20	51.00	326.40	11.00	 6.00
2008_01_21 12:48:20	19.40	30.50	 3.60	49.40	319.00	12.00	 5.80
2008_01_21 12:51:23	19.50	30.50	 4.30	51.00	313.40	12.00	 5.80
2008_01_21 12:54:35	19.70	30.50	 4.10	50.00	307.20	12.00	 6.20
2008_01_21 12:57:38	19.70	30.50	 4.50	51.00	303.80	11.00	 5.80
2008_01_21 13:00:50	19.70	30.50	 5.20	52.60	292.60	12.00	 8.60
2008_01_21 13:03:53	19.70	30.50	 5.80	54.00	299.80	12.00	 7.80
2008_01_21 13:07:05	19.80	30.50	 6.60	55.80	303.20	12.00	 6.80
2008_01_21 13:10:09	20.00	30.50	 7.00	56.60	296.00	10.00	 5.40
2008_01_21 13:13:20	20.00	30.50	 6.00	54.00	294.60	10.00	 5.00
2008_01_21 13:16:23	19.90	30.50	 6.30	54.80	293.60	11.00	 8.00
2008_01_21 13:19:35	19.90	30.50	 6.80	56.20	293.60	14.00	 7.80
2008_01_21 13:22:39	19.90	30.50	 6.00	54.20	292.80	14.00	 6.80
2008_01_21 13:25:49	20.00	30.50	 6.20	54.60	291.20	14.00	 6.60
2008_01_21 13:28:54	20.10	30.50	 7.00	56.40	285.60	12.00	 7.60
2008_01_21 13:32:04	20.20	30.50	 7.30	56.80	291.20	12.00	 7.20
2008_01_21 13:35:09	20.20	30.50	 6.50	54.60	285.80	12.00	 7.60
2008_01_21 13:38:19	20.20	30.50	 6.60	55.00	282.00	11.00	 7.20
2008_01_21 13:41:23	20.30	30.50	 7.80	57.60	286.40	11.00	 7.20
2008_01_21 13:44:34	20.30	30.50	 7.00	55.60	269.00	12.00	 8.20
2008_01_21 13:47:38	20.40	30.50	 6.90	55.20	272.60	12.00	 7.80
2008_01_21 13:50:49	20.50	30.50	 7.10	55.60	267.40	12.00	 7.40
2008_01_21 13:53:53	20.60	30.50	 7.10	55.20	268.60	12.00	 8.40
2008_01_21 13:57:04	20.80	30.50	 7.20	54.80	272.60	12.00	 7.40
2008_01_21 14:00:09	20.80	30.50	 6.90	54.20	277.40	12.00	 5.00
2008_01_21 14:03:19	20.90	30.50	 7.20	54.60	284.00	10.00	 5.80
2008_01_21 14:06:24	21.00	30.50	 6.80	53.60	278.00	12.00	 8.40
2008_01_21 14:09:34	21.00	30.50	 6.10	52.00	275.80	12.00	 7.20
2008_01_21 14:12:38	21.00	30.50	 6.90	53.80	287.20	11.00	 6.40
2008_01_21 14:15:49	21.10	30.50	 7.20	54.40	271.80	11.00	 7.20
2008_01_21 14:18:53	21.20	30.50	 6.80	53.00	283.60	13.00	 7.40
2008_01_21 14:22:04	21.30	30.50	 6.70	52.60	293.40	13.00	 6.20
2008_01_21 14:25:08	21.30	30.50	 6.70	52.60	294.40	11.00	 7.20
2008_01_21 14:28:19	21.30	30.50	 6.80	52.80	270.40	12.00	 7.20
2008_01_21 14:31:23	21.40	30.50	 6.60	52.40	268.60	12.00	 9.20
2008_01_21 14:34:34	21.40	30.50	 6.80	52.80	272.60	11.00	 8.00
2008_01_21 14:37:39	21.50	30.50	 6.70	52.20	268.80	11.00	 7.00
2008_01_21 14:40:49	21.60	30.50	 7.70	54.40	280.80	11.00	 6.60
2008_01_21 14:43:53	21.70	30.50	 8.00	55.00	263.60	11.00	 5.80
2008_01_21 14:47:04	21.60	30.50	 7.60	54.20	236.20	11.00	 5.20
2008_01_21 14:50:09	21.60	30.50	 8.50	56.60	266.00	 9.00	 6.60
2008_01_21 14:53:21	21.60	30.40	 8.70	57.00	264.20	10.00	 6.20
2008_01_21 14:56:24	21.40	30.40	 8.10	55.80	262.80	10.00	 4.80
2008_01_21 14:59:36	21.40	30.40	 8.50	56.80	256.40	 9.00	 5.60
2008_01_21 15:02:39	21.40	30.50	 9.10	58.60	271.40	 9.00	 4.20
2008_01_21 15:05:51	21.50	30.50	 8.90	57.60	280.00	 9.00	 4.00
2008_01_21 15:08:54	21.60	30.50	 8.40	56.20	274.60	 7.00	 4.80
2008_01_21 15:12:05	21.80	30.50	 8.20	55.40	272.00	 7.00	 5.60
2008_01_21 15:15:10	21.80	30.50	 8.40	55.80	269.40	 7.00	 5.40
2008_01_21 15:18:20	21.90	30.50	 9.40	58.20	278.40	 9.00	 5.60
2008_01_21 15:21:25	22.10	30.50	 9.70	58.40	292.40	 9.00	 4.80
2008_01_21 15:24:35	22.00	30.50	 9.20	57.40	291.40	10.00	 5.20
2008_01_21 15:27:41	21.90	30.50	 9.10	57.40	283.80	10.00	 5.40
2008_01_21 15:30:51	21.90	30.50	 8.60	55.80	296.80	10.00	 4.20
2008_01_21 15:33:55	22.10	30.50	 8.90	56.20	308.60	 7.00	 3.80
2008_01_21 15:37:05	22.20	30.50	 8.70	55.40	315.80	 7.00	 4.20
2008_01_21 15:40:11	22.20	30.50	 7.80	53.20	338.00	 7.00	 3.00
2008_01_21 15:43:20	22.20	30.50	 8.30	54.40	338.00	 6.00	 2.80
2008_01_21 15:46:26	22.20	30.50	 7.70	53.00	338.00	 6.00	 3.00
2008_01_21 15:49:36	22.20	30.50	 7.10	51.60	326.20	 5.00	 3.40
2008_01_21 15:52:42	22.30	30.50	 7.50	52.40	320.60	 6.00	 3.20
2008_01_21 15:55:51	22.40	30.50	 8.30	54.00	297.40	 9.00	 4.20
2008_01_21 15:58:57	22.40	30.50	 9.20	56.40	258.80	 9.00	 6.00
2008_01_21 16:02:07	22.20	30.50	 9.60	57.60	256.00	 9.00	 6.40
2008_01_21 16:05:14	22.20	30.50	 9.10	56.60	253.00	 8.00	 5.20
2008_01_21 16:08:23	22.20	30.50	 9.30	57.00	265.20	 7.00	 3.20
2008_01_21 16:11:30	22.30	30.50	 9.30	56.60	260.80	10.00	 5.00
2008_01_21 16:14:40	22.30	30.50	 9.70	57.80	253.40	10.00	 7.60
2008_01_21 16:17:46	22.30	30.50	 9.90	58.20	253.20	10.00	 6.80
2008_01_21 16:20:56	22.40	30.50	 9.60	57.40	255.60	10.00	 5.80
2008_01_21 16:24:03	22.40	30.50	 9.70	57.40	252.20	 9.00	 6.80
2008_01_21 16:27:12	22.50	30.50	 9.40	56.60	251.40	 9.00	 6.80
2008_01_21 16:30:19	22.50	30.50	 9.00	55.60	251.40	 9.00	 6.60
2008_01_21 16:33:28	22.50	30.50	 9.80	57.40	268.60	 9.00	 4.40
2008_01_21 16:36:36	22.70	30.50	 9.70	57.00	302.40	 9.00	 4.00
2008_01_21 16:39:44	22.80	30.50	10.20	57.80	310.60	 8.00	 4.00
2008_01_21 16:42:52	22.90	30.50	 8.90	54.40	325.80	 9.00	 4.80
2008_01_21 16:46:00	22.90	30.50	 8.40	53.20	339.40	11.00	 7.00
2008_01_21 16:49:08	23.00	30.50	 8.70	53.60	336.80	11.00	 6.60
2008_01_21 16:52:17	23.00	30.50	 8.20	52.60	332.60	11.00	 7.40
2008_01_21 16:55:25	23.00	30.50	 7.60	51.20	339.60	10.00	 6.80
2008_01_21 16:58:32	23.00	30.50	 7.70	51.40	335.60	10.00	 5.80
2008_01_21 17:01:42	23.00	30.50	 6.80	49.40	330.00	10.00	 5.00
2008_01_21 17:04:49	23.00	30.50	 7.00	49.80	324.40	11.00	 5.80
2008_01_21 17:07:58	23.00	30.50	 7.50	50.80	319.40	11.00	 5.40
2008_01_21 17:11:05	23.00	30.50	 7.20	50.20	320.80	11.00	 4.60
2008_01_21 17:14:14	22.90	30.50	 7.30	50.60	339.20	 7.00	 4.40
2008_01_21 17:17:22	22.90	30.50	 8.10	52.40	336.20	 8.00	 5.00
2008_01_21 17:20:31	22.90	30.50	 7.40	50.80	323.40	 8.00	 4.20
2008_01_21 17:23:38	22.90	30.50	 7.80	51.80	329.20	 7.00	 4.20
2008_01_21 17:26:46	22.90	30.50	 7.70	51.40	339.80	 7.00	 3.80
2008_01_21 17:29:54	23.00	30.50	 8.40	53.00	207.00	10.00	 5.40
2008_01_21 17:33:02	23.00	30.50	 8.80	53.80	243.20	10.00	 4.40
2008_01_21 17:36:11	23.00	30.50	 8.90	54.20	300.60	12.00	 4.80
2008_01_21 17:39:18	22.90	30.50	 8.70	53.80	312.60	13.00	 6.20
2008_01_21 17:42:28	22.90	30.50	 8.60	53.60	305.60	 8.00	 4.60
2008_01_21 17:45:35	22.90	30.50	 9.60	56.00	264.80	 9.00	 5.20
2008_01_21 17:48:44	23.00	30.50	10.70	58.80	280.20	10.00	 5.20
2008_01_21 17:51:51	23.00	30.50	10.40	57.80	316.80	10.00	 4.40
2008_01_21 17:55:01	22.90	30.50	 9.50	55.60	300.40	10.00	 2.60
2008_01_21 17:58:07	23.00	30.50	10.20	57.40	308.00	 7.00	 3.60
2008_01_21 18:01:18	23.00	30.50	 9.70	56.20	304.80	10.00	 5.60
2008_01_21 18:04:24	23.00	30.50	10.40	58.00	282.40	10.00	 6.00
2008_01_21 18:07:42	23.00	30.50	10.80	58.80	314.40	10.00	 4.00
2008_01_21 18:10:48	23.00	30.50	10.60	58.40	336.00	10.00	 4.20
2008_01_21 18:14:03	23.00	30.50	10.20	57.40	350.40	 7.00	 5.20
2008_01_21 18:17:12	23.00	30.50	10.70	58.60	151.00	11.00	 8.00
2008_01_21 18:20:27	23.00	30.50	10.70	58.60	153.00	11.00	 9.00
2008_01_21 18:23:35	22.90	30.50	 9.90	56.80	147.80	11.00	 8.40
2008_01_21 18:26:50	22.80	30.50	 9.40	55.80	78.20	12.00	 8.80
2008_01_21 18:29:59	22.60	30.50	 9.50	56.40	15.00	12.00	 9.00
2008_01_21 18:33:13	22.50	30.50	 9.60	57.00	84.00	11.00	 7.20
2008_01_21 18:36:23	22.40	30.50	10.00	58.40	217.00	11.00	 5.60
2008_01_21 18:39:35	22.40	30.50	10.50	59.60	347.60	 9.00	 6.20
2008_01_21 18:42:46	22.50	30.50	10.90	60.40	219.20	10.00	 8.00
2008_01_21 18:45:59	22.50	30.50	10.50	59.40	150.40	13.00	 8.40
2008_01_21 18:49:08	22.40	30.50	10.30	59.00	143.00	13.00	 5.60
2008_01_21 18:52:23	22.50	30.50	10.90	60.40	221.40	13.00	 7.60
2008_01_21 18:55:34	22.50	30.50	11.70	62.40	29.20	13.00	 6.80
2008_01_21 18:58:47	22.50	30.50	11.10	61.00	153.60	15.00	10.60
2008_01_21 19:01:57	22.30	30.50	10.00	58.60	149.20	18.00	14.20
2008_01_21 19:05:09	22.20	30.50	 9.90	58.60	11.60	18.00	13.20
2008_01_21 19:08:22	22.20	30.50	 9.90	58.40	78.20	16.00	12.00
2008_01_21 19:11:32	22.30	30.50	10.00	58.60	77.00	16.00	13.00
2008_01_21 19:14:45	22.00	30.50	10.00	59.20	149.40	16.00	11.00
2008_01_21 19:17:57	22.00	30.50	10.10	59.60	80.40	15.00	10.80
2008_01_21 19:21:07	22.10	30.50	10.30	60.00	80.40	15.00	12.60
2008_01_21 19:24:18	22.10	30.50	10.30	60.00	219.00	15.00	11.60
2008_01_21 19:27:30	22.10	30.50	10.70	61.00	85.00	12.00	 8.80
2008_01_21 19:30:41	22.00	30.50	10.80	61.60	87.80	12.00	 8.80
2008_01_21 19:33:53	21.90	30.50	10.20	60.00	152.80	15.00	11.20
2008_01_21 19:37:04	21.80	30.50	10.00	59.80	13.40	15.00	10.40
2008_01_21 19:40:16	21.80	30.50	10.30	60.80	82.60	15.00	10.00
2008_01_21 19:43:26	21.90	30.50	10.10	59.80	17.40	13.00	 8.20
2008_01_21 19:46:38	21.90	30.50	 9.80	59.20	79.60	13.00	 7.00
2008_01_21 19:49:49	21.90	30.50	10.30	60.20	252.20	15.00	 7.80
2008_01_21 19:53:01	22.00	30.50	 9.90	59.20	256.00	15.00	 8.60
2008_01_21 19:56:11	22.10	30.50	10.00	59.20	147.80	15.00	 9.00
2008_01_21 19:59:24	22.10	30.50	 9.40	57.60	220.60	14.00	 5.80
2008_01_21 20:02:35	22.20	30.50	10.40	60.00	146.40	20.00	13.40
2008_01_21 20:05:47	22.40	30.50	11.20	61.80	214.60	20.00	14.40
2008_01_21 20:08:57	22.40	30.50	11.50	62.60	213.60	20.00	14.80
2008_01_21 20:12:10	22.40	30.50	11.50	62.60	147.40	20.00	14.80
2008_01_21 20:15:21	22.30	30.50	12.10	64.40	281.60	19.00	15.40
2008_01_21 20:18:33	22.40	30.50	11.40	62.00	277.60	20.00	13.80
2008_01_21 20:21:43	22.50	30.50	10.40	59.20	281.00	20.00	14.60
2008_01_21 20:24:50	22.50	30.50	10.60	59.60	283.00	20.00	14.20
2008_01_21 20:28:00	22.60	30.50	11.50	61.80	285.20	20.00	16.40
2008_01_21 20:31:07	22.60	30.50	11.90	63.00	284.00	20.00	15.20
